Code,Name,Model,Size,RACKNO,Sale_rate,GST_rate,Brand_name,Lingam_stock,Kumari_stock
"000959782","STRAIGHT COUPLING 1/2\"BSPP X M","","",null,707,18,"ELGI ROCD SPARES",0,0
"000959786","TEE CONNECTOR","","",null,2413,18,"ELGI ROCD SPARES",0,0
"000959788","SWIVEL ELBOW M26X1.5 DIA18","","","",2331,18,"ELGI ROCD SPARES",0,0
"000959920","ST FITTING 3/4 TO 18MM OD","","","",444,18,"ELGI ROCD SPARES",0,0
"000960063","ELBOW 9/16UNFXM16X1.5(REF:TEXT","","","",957,18,"ELGI ROCD SPARES",0,0
"000972052","ELBOW GI 3/8\"BSP","","","",176,18,"ELGI ROCD SPARES",0,0
"00890100X","MEMORYCARD(ML1400)","","",null,18777,18,"ELGI ROCD SPARES",0,0
"008901014","ML1400 DC IO/RELAY","","",null,86648,18,"ELGI ROCD SPARES",0,0
"008901016","ANALOG INPUT MODULE IF4","","",null,46493,18,"ELGI ROCD SPARES",0,0
"008901019","PANEL VIEW PVP400 2711-PK4 C5D","","",null,93441,18,"ELGI ROCD SPARES",0,0
"008937093","160 CONTROL TR.(220-460)/(110/","S11014","","",4480.31982421875,18,"ATS ELGI SPARES",0,0
"00897902R","PRESSURE TRANSMITTER MBS3000(-","","","",15470,18,"ELGI ROCD SPARES",0,0
"010341700","SHROUD COOLING FAN-E15 ALU","","","",6591,18,"ELGI ROCD SPARES",0,0
"01034455A","ADAPTER ASSY ALU COL EE160","","",null,72556,18,"ELGI ROCD SPARES",0,0
"01035429A","PIPE ASSY.COOLER TO MPV","","","",10873,18,"ELGI ROCD SPARES",0,0
"012400211","ELEMENT PF 0432 - MAKE:UF","","",null,84979,18,"ELGI ROCD SPARES",0,0
"012400216","ELEMENT FF 0432 - MAKE:UF","","",null,96308,18,"ELGI ROCD SPARES",0,0
"012400223","ELEMENT CF 0192 - MAKE:UF","","",null,52021,18,"ELGI ROCD SPARES",0,0
"01240145A","HOSE BYPASS LINE","","","",11283,18,"ELGI ROCD SPARES",0,0
"01240152A","HOSE TANK TO TEE","","",null,8804,18,"ELGI ROCD SPARES",0,0
"012472769","O-RING AND GASKET KIT 225 A/E","","","",9604,18,"ELGI ROCD SPARES",0,0
"012472779","O RING AND GASKET KIT 284 A/E","","","",6653,18,"ELGI ROCD SPARES",0,0
"012472789","PULSE,VENT,RETURN F6 KIT","","","",9396,18,"ELGI ROCD SPARES",0,0
"012472889","PULSE,VENT,RETURN,SLEEV KIT-F5","","","",11217,18,"ELGI ROCD SPARES",0,0
"012473329","PULSE,BDV,RETURN,DRAINKIT-55F4","","","",16151,18,"ELGI ROCD SPARES",0,0
"012473359","INTERCONNECTR O/C HOSE ASSYF6","","","",14930,18,"ELGI ROCD SPARES",0,0
"012473409","INSURANCE KIT - F3 45KW-CD,CDV","","",null,125803,18,"ELGI ROCD SPARES",0,0
"012473809","INSURANCE KIT F3-45KW C,CV-DOM","","",null,108575,18,"ELGI ROCD SPARES",0,0
"012473819","SERVICE KIT ,F4-55KW-50HZ","","",null,46717,18,"ELGI ROCD SPARES",0,0
"012473829","ORING,GASKET KIT F4-55KW(C,CV)","","","",3501,18,"ELGI ROCD SPARES",0,0
"012474729","AIR FILTER ELEMEMT KIT_PG 75E","","","",6589,18,"ELGI ROCD SPARES",0,0
"013336215","COVER GEAR HSG M/C FL MTG 159","","","",16322,18,"ELGI ROCD SPARES",0,0
"013336568","SEAL HOUSING M/C GD AXIS-284","","","",2357,18,"ELGI ROCD SPARES",0,0
"013436087","SPACER-102","","","",299,18,"ELGI ROCD SPARES",0,0
"013436553","SPACER - MALE ROTOR","","",null,621,18,"ELGI ROCD SPARES",0,0
"013436573","KEY (18X11X70) AXIS-284","","","",403,18,"ELGI ROCD SPARES",0,0
"015300207","DIP STICK","","","",740,18,"ELGI ROCD SPARES",0,0
"015301184","CONTROL LINE TUBES E30-E37","","","",5969,18,"ELGI ROCD SPARES",0,0
"015301370","THERMAL VALVE BLOCK","","","",6711,18,"ELGI ROCD SPARES",0,0
"015301535","SEPERATOR BLOCK BODY","","",null,8936,18,"ELGI ROCD SPARES",0,0
"015302337\n","ADAPTER ASSY E250 KW","","",null,31209,5,"ELGI ROCD SPARES",0,0
"015302854","SIDE COVER ASSY","","",null,13787,18,"ELGI ROCD SPARES",0,0
"015303332","HOSE ASSY OIL OUTLET","","","",15141,18,"ELGI ROCD SPARES",0,0
"015303414","PIPE ASSY MPV TO A/C","","",null,8776,18,"ELGI ROCD SPARES",0,0
"015303640","FILTER HEAD 360 LPM MACHINING","","","",13857,18,"ELGI ROCD SPARES",0,0
"015304095","POST ASSY-REAR LH","","",null,11980,18,"ELGI ROCD SPARES",0,0
"015304133","PIPE A/E INLET ORIFICE","","","",1519,18,"ELGI ROCD SPARES",0,0
"015304353","1/2 HOSE AIREND TO OIL COOLER","","","",2198,18,"ELGI ROCD SPARES",0,0
"015304701","HOSE 1 1/4IN OIL COOLER INLET","","","",16220,18,"ELGI ROCD SPARES",0,0
"015304702","HOSE 1 1/4IN OIL COOLER OUTLET","","","",15464,18,"ELGI ROCD SPARES",0,0
"015304705","PANEL ASSY-COOLER SIDE-45KW","","",null,19958,18,"ELGI ROCD SPARES",0,0
"015304707","SIDE PANEL ASSEMBLY - LH","","",null,14222,18,"ELGI ROCD SPARES",0,0
"015304718","FRONT PANEL ASSEMBLY","","",null,14383,18,"ELGI ROCD SPARES",0,0
"015304982","HOSE 3IN-MPV TO AC","","","",36511,18,"ELGI ROCD SPARES",0,0
"015304984","HOSE 2IN TV TO OC OUT","","","",28811,18,"ELGI ROCD SPARES",0,0
"015305163","EN73 - LH PANEL WELD ASSY","","",null,6905,18,"ELGI ROCD SPARES",0,0
"015305168","EN73 - SIDE COVER ASSY","","",null,5216,18,"ELGI ROCD SPARES",0,0
"015305178","EN73 - REAR COVER ASSY","","",null,4923,18,"ELGI ROCD SPARES",0,0
"015305606","MPV TO COOLER HOSE F6","","","",40573,18,"ELGI ROCD SPARES",0,0
"015305798","RUBBER REDUCER 150-203 MM","","","",2651,18,"ELGI ROCD SPARES",0,0
"015306429","HOSE ASSY-TV TO AIR END","","","",13187,18,"ELGI ROCD SPARES",0,0
"015306551","HOSE ASSY - COOLER TO DRIER","","","",11571,18,"ELGI ROCD SPARES",0,0
"015306553","HOSE ASSY - TV BLOCK TO COOLER","","","",7371,18,"ELGI ROCD SPARES",0,0
"015306554","HOSE ASSY COOLER TO TV BLOCK","","","",7530,18,"ELGI ROCD SPARES",0,0
"015306555","HOSE ASSY MPV TO COOLER","","","",10385,18,"ELGI ROCD SPARES",0,0
"015306564","1/4 INX1/4 BSP HEX NIPPLE","","","",343,18,"ELGI ROCD SPARES",0,0
"015306780","PANEL ROOF ASSY - BIG","","","",19151,18,"ELGI ROCD SPARES",0,0
"015306938","BASE AND CANOPY ASSY","","",null,245261,18,"ELGI ROCD SPARES",0,0
"015306941","SCAVENGING LINE - 75 KW","","","",1580,18,"ELGI ROCD SPARES",0,0
"015306943","HOSE ASSY - MPV TO COOLER","","","",18315,18,"ELGI ROCD SPARES",0,0
"015306944","HOSE ASSY - COOLER TO DRIER","","","",14890,18,"ELGI ROCD SPARES",0,0
"015307373","LH PANEL WELD ASSY - EN73 60HZ","","",null,9866,18,"ELGI ROCD SPARES",0,0
"015308212","OUTLET PIPE 1-1/4\" BSP","","","",2190,18,"ELGI ROCD SPARES",0,0
"015308318","SAFETY VALVE GUARD-F4-55KW","","","",1268,18,"ELGI ROCD SPARES",0,0
"015308474","RUBBER CONNECTOR-F4-55KW","","","",2607,18,"ELGI ROCD SPARES",0,0
"015308601","DIA.200 RUBBER END CUFF","","","",1196,18,"ELGI ROCD SPARES",0,0
"015308950","BASE AND CANOPY ASSEMBLY F2","","",null,149161,18,"ELGI ROCD SPARES",0,0
"015308954","REAR PILLAR-MOTOR","","",null,6093,18,"ELGI ROCD SPARES",0,0
"015308955","PANEL-FRONT","","",null,13044,18,"ELGI ROCD SPARES",0,0
"015308959","PANEL-MOTOR","","",null,8305,18,"ELGI ROCD SPARES",0,0
"015309109","PILLAR ASSLY FRONT","","",null,17020,18,"ELGI ROCD SPARES",0,0
"015309116","SUCTION SIDE PANEL ASSLY","","",null,25688,18,"ELGI ROCD SPARES",0,0
"015309153","AFTER COOLER END CONNECTOR","","",null,7533,18,"ELGI ROCD SPARES",0,0
"015309448","HOSE ASSY-TVB TO COOLER-F4-55","","","",9746,18,"ELGI ROCD SPARES",0,0
"015309450","HOSE ASSY-TVB TO AIREND-F4-55","","","",9492,18,"ELGI ROCD SPARES",0,0
"015309462","OIL INJECTION FLANGE-F4-55-IND","","","",1494,18,"ELGI ROCD SPARES",0,0
"015309476","PILLAR ASSY-COOLER SIDE LH F3","","",null,9274,18,"ELGI ROCD SPARES",0,0
"015309477","SIDE PANEL ASSY - LH F3","","",null,12413,18,"ELGI ROCD SPARES",0,0
"015309478","SIDE PANEL ASSY - RH F3","","",null,12318,18,"ELGI ROCD SPARES",0,0
"015309486","PANEL ROOF ASSEMBLY F3","","",null,16705,18,"ELGI ROCD SPARES",0,0
"015309624","PANEL ASSY C,CV - F3","","",null,10416,18,"ELGI ROCD SPARES",0,0
"015310591","HOSE 1/2 - TANK TO BDV","","","",3072,18,"ELGI ROCD SPARES",0,0
"015310896","HOSE-COOLER OUT TO TV IN-55 KW","","",null,12568,18,"ELGI ROCD SPARES",0,0
"015311129","REAR COVER ASSY","","","",12846,18,"ELGI ROCD SPARES",0,0
"015311136","BASE AND CANOPY ASSY","","",null,61614,18,"ELGI ROCD SPARES",0,0
"015311262","AIR OIL SEPARATOR TANK","","","",63122,18,"ELGI ROCD SPARES",0,0
"015311287","DISCHARGE PIPE ASSY","","","",17109,18,"ELGI ROCD SPARES",0,0
"015311289","DISCHARGE HOSE ASSY-EG 55","","",null,29180,18,"ELGI ROCD SPARES",0,0
"015311768","COVER PLATE-CONTROL PANEL","","",null,1916,18,"ELGI ROCD SPARES",0,0
"015311881","PANEL ASSY","","","",11596,18,"ELGI ROCD SPARES",0,0
"015311890","SIDE PANEL ASSY - RH","","","",11362,18,"ELGI ROCD SPARES",0,0
"015312327","DISCHARGE HOSE_PG 75E","","","",36163,18,"ELGI ROCD SPARES",0,0
"015312386","DISCHARGE PIPE E250 NSD","","",null,19308,18,"ELGI ROCD SPARES",0,0
"015312497","HOSE MPV TO COOLER F2","","","",5145,18,"ELGI ROCD SPARES",0,0
"015312498","HOSE- MOS TO AIR OUTLET F2","","","",5698,18,"ELGI ROCD SPARES",0,0
"015312748","TOP ROOF ASSY","","","",8915,18,"ELGI ROCD SPARES",0,0
"015314108","DRIVEN PULLEY XPZ 2V 75 25","","","",1161,18,"ELGI ROCD SPARES",0,0
"015314717","DUCT BOX PREFILTER","","","",14595,18,"ELGI ROCD SPARES",0,0
"015400205","HOSE ASSY BYPASS LINE","","",null,10230,18,"ELGI ROCD SPARES",0,0
"015400206","HOSE ASSY TANK TO TEE","","","",16271,18,"ELGI ROCD SPARES",0,0
"015400207","HOSE ASSY OILFILTER TO COOLER","","",null,15129,18,"ELGI ROCD SPARES",0,0
"015400399","ORIFICE 1/8 NPT(M)1/4 NPT(F)","","","",447,18,"ELGI ROCD SPARES",0,0
"015400407","HOSE ASSY MPV TO COOLER","","",null,15347,18,"ELGI ROCD SPARES",0,0
"015400856","ADAPTER MS","","","",243,18,"ELGI ROCD SPARES",0,0
"015400893","RETURN LINE TUBE L/D 2.2","","","",2137,18,"ELGI ROCD SPARES",0,0
"015400961","PIPE SET LUBRICATION SYSTEM","","","",9759,18,"ELGI ROCD SPARES",0,0
"015401086","HOSE ASSY DCV LINE","","",null,27206,18,"ELGI ROCD SPARES",0,0
"015401313","PIPE RETURN LINE","","",null,1923,18,"ELGI ROCD SPARES",0,0
"015401414","PIPE SET ALUMINIUM-E45","","",null,4730,18,"ELGI ROCD SPARES",0,0
"015401484","SUPPORT-POST","","","",6774,18,"ELGI ROCD SPARES",0,0
"015401924","BRACKET-1, COOLER SUPPORT E75T","","",null,1590,18,"ELGI ROCD SPARES",0,0
"015401925","BRACKET-2, COOLER SUPPORT E75T","","",null,2031,18,"ELGI ROCD SPARES",0,0
"015401928","HOSE 1 INCH_TEE TO OIL COOLER","","",null,8462,18,"ELGI ROCD SPARES",0,0
"015402329","ORIFICE-OIL INJECTION E200","","","",2903,18,"ELGI ROCD SPARES",0,0
"015402331","BRACKET-AIREND","","",null,4413,18,"ELGI ROCD SPARES",0,0
"015402336","OIL RETURN LINE ASSY E250","","","",2069,18,"ELGI ROCD SPARES",0,0
"015402473","PIPE TANK TO COOLER","","",null,1624,18,"ELGI ROCD SPARES",0,0
"015402676","TEE CONNECTOR 1/4 INCH","","","",310,18,"ELGI ROCD SPARES",0,0
"015402689","LOCK NUT - 1 1/4 INCH","","","",298,18,"ELGI ROCD SPARES",0,0
"015402993","O-RING ID18.6 X 3.5","","","",233,18,"ELGI ROCD SPARES",0,0
"015403001","O-RING ID25.0 X 3.5","","","",61,18,"ELGI ROCD SPARES",0,0
"015403139","CHANNEL - DRIER SIDE F3","","",null,333,18,"ELGI ROCD SPARES",0,0
"015403154","ELBOW 3/4BSP ADJ M27X 1.5","","",null,297,18,"ELGI ROCD SPARES",0,0
"015403271","O-RING ID183.7 X 3.5","","","I/ZONE1",257,18,"ELGI ROCD SPARES",0,8
"015403838","MOUNTING BRACKET","","",null,2663,18,"ELGI ROCD SPARES",0,0
"015403846","DUCT CANOPY SIDE","","","",3106,18,"ELGI ROCD SPARES",0,0
"015403847","DUCT FILTER SIDE","","","",1277,18,"ELGI ROCD SPARES",0,0
"018360329","CNTL.PANEL E45 TRLY","","",null,124176,18,"ELGI ROCD SPARES",0,0
"018360510","CNTL. WIRE HARNESS E75_NEURON","","",null,1557,18,"ELGI ROCD SPARES",0,0
"018361041","CONTROL PANEL E55,400V_NEU II","","",null,122395,18,"ELGI ROCD SPARES",0,0
"018361152","CNTRL PANEL E55,400V,50HZ N-II","","","",110241,18,"ELGI ROCD SPARES",0,0
"018361175","CONTROL PANEL E160,415V,50HZ","","",null,305474,18,"ELGI ROCD SPARES",0,0
"018361395","CNTRL PANEL EP7.5,400V,50HZ","","",null,19505,18,"ELGI ROCD SPARES",0,0
"018362578","NEURON II CONTROLLER-KIT","","","",70289,18,"ELGI ROCD SPARES",0,0
"018400027","710 DIA SUCKER FAN - ZIEHL","","","",83520,18,"ELGI ROCD SPARES",0,0
"018727075","CONTROL PANEL E75 SF1.2 NEU+","","",null,149756,18,"ELGI ROCD SPARES",0,0
"022402959","SP KIT SEALS AND O RING 10/20","","","",1432,18,"ELGI RCD SPARES",0,0
"030337030","DUCT-AIR FILTER","","","",2554,18,"ELGI ROCD SPARES",0,0
"030346470","ADAPTER RING - SAE 3","","","",12220,18,"ELGI ROCD SPARES",0,0
"030346610","SHROUD,COOLING FAN","","","",12069,18,"ELGI ROCD SPARES",0,0
"030347150","DUCT AIR FILTER TO AIREND","","","",7070,18,"ELGI ROCD SPARES",0,0
"030437020","GASKET,AIR DUCT","","","",111,18,"ELGI ROCD SPARES",0,0
"030446960","PIPE, RADIATOR OUT","","","",3119,18,"ELGI ROCD SPARES",0,0
"030446970","PIPE, RADIATOR IN","","","",3052,18,"ELGI ROCD SPARES",0,0
"031406050"," KEY IGNITION SWITCH","","",null,573,5,"ELGI ROCD SPARES",0,0
"032300035","WHEEL DISC","","","",9087,18,"ELGI ROCD SPARES",0,0
"032340020","DUCT ASSEMBLY","","","",34160,18,"ELGI ROCD SPARES",0,0
"032400229","ANTI RUMBLING KIT-1200-350","","","",55265,18,"ELGI ROCD SPARES",0,0
"035300035","PIPE FILTER TO AIREND","","","",4486,18,"ELGI ROCD SPARES",0,0
"035300057","CANOPY ASSY","","",null,102077,18,"ELGI ROCD SPARES",0,0
"035300408","HOSE TANK TO MANIFOLD","","","",4711,18,"ELGI ROCD SPARES",0,0
"035300435","FUEL TANK CAP","","",null,1481,18,"ELGI ROCD SPARES",0,0
"035300580","CANOPY ASSEMBLY","","",null,143318,18,"ELGI ROCD SPARES",0,0
"035300605","PIPE TANK TO MANIFOLD","","",null,9717,18,"ELGI ROCD SPARES",0,0
"035300667","ADAPTER - DCV","","","",11882,18,"ELGI ROCD SPARES",0,0
"035300699","ADAPTER FOR AIREND OUTLET","","",null,10318,18,"ELGI ROCD SPARES",0,0
"035300702","DISCHARGE 300 4BT","","","",20701,18,"ELGI ROCD SPARES",0,0
"035301030","HOSE 1 1/4 INCH - TEE TO OC","","",null,5372,18,"ELGI ROCD SPARES",0,0
"035301059","CONTROL BOX - REAR COVER","","",null,2173,18,"ELGI ROCD SPARES",0,0
"035301103","ROC SHROUD SUPPORT LH-RH","","","",812,18,"ELGI ROCD SPARES",0,0
"035301447","HOSE COOLER IN AND OUT","","",null,12970,18,"ELGI ROCD SPARES",0,0
"035301602","ROOF PANEL","","",null,26908,18,"ELGI ROCD SPARES",0,0
"035301604","FRONT PANEL","","","",6325,18,"ELGI ROCD SPARES",0,0
"035301654","PIPE WITH FLANGE, MOF","","",null,4428,18,"ELGI ROCD SPARES",0,0
"035301660","HOSE ASSY 2ND STAGE DT1100-350","","","",12882,18,"ELGI ROCD SPARES",0,0
"035301662","HOSE FOR OIL LUBRI DT1100-350","","","",5272,18,"ELGI ROCD SPARES",0,0
"035301848","PIPE ASSY_TVB TO OFB_2 STG MOD","","","",2925,18,"ELGI ROCD SPARES",0,0
"035301868","HOSE ASSY-TEE TO OC-1200 325V2","","","",24789,18,"ELGI ROCD SPARES",0,0
"035301871","SHROUD ASSY 1200_325 V2","","","",61158,18,"ELGI ROCD SPARES",0,0
"035301874","BASE ASSEMBLY 600","","",null,92124,18,"ELGI ROCD SPARES",0,0
"035301901","AIR INLET DUCT_AF TOBV_900-350","","","",22090,18,"ELGI ROCD SPARES",0,0
"035301998","RUBBER DUCT 8 INCH_1100-300V2","","","",812,18,"ELGI ROCD SPARES",0,0
"035302174","CANOPY ASSEMBLY_1200-325 V2","","",null,224513,18,"ELGI ROCD SPARES",0,0
"035302267","DISCHARGE PIPE TOP DS1200-325","","","",13131,18,"ELGI ROCD SPARES",0,0
"035302268","DISCHARGE PIPE BTM DS1200-325","","","",4671,18,"ELGI ROCD SPARES",0,0
"035302328","SHROUD TO BAIL LIFT_CONN PIPE","","","",7610,18,"ELGI ROCD SPARES",0,0
"035302410","DISCHARGE PIPE TOP 1200V2","","","",13467,18,"ELGI ROCD SPARES",0,0
"035302577","HOLDER, CABLE ACT. SIDE","","","",323,18,"ELGI ROCD SPARES",0,0
"035302578","HOLDER, CABLE FIP SIDE","","","",317,18,"ELGI ROCD SPARES",0,0
"035302649","MINIMUM PRESSURE VALVE 2 INCHB","","","",5375,18,"ELGI ROCD SPARES",0,0
"035302658","FUEL TANK - 450/150","","","",52121,18,"ELGI ROCD SPARES",0,0
"035302663","CANOPY ASSEMBLY - 450/150","","","",144715,18,"ELGI ROCD SPARES",0,0
"035302674","PANEL REAR - 450/150","","","",9011,18,"ELGI ROCD SPARES",0,0
"035302676","MUDGAURD - 450/150","","","",2060,18,"ELGI ROCD SPARES",0,0
"035302709","CANOPY ASSY- 600/100","","","",150810,18,"ELGI ROCD SPARES",0,0
"035302866","HOSE ASSY_COOLER TO TV","","","",33606,18,"ELGI ROCD SPARES",0,0
"035303115","LUBE. HOSE SET 1200-350 T2","","","",94548,18,"ELGI ROCD SPARES",0,0
"035303173","PLUNGER BRACKET-1200V2","","","",2769,18,"ELGI ROCD SPARES",0,0
"035303197","DISCHARGE HOSE_V1","","",null,50642,18,"ELGI ROCD SPARES",0,0
"035303211","FIP SLIDER ASSY.","","","",4791,18,"ELGI ROCD SPARES",0,0
"035303246","DISCHARGE PIPE (1200-350)","","","",60899,18,"ELGI ROCD SPARES",0,0
"035303247","ADAPTER DCV (1200-350)","","","",13579,18,"ELGI ROCD SPARES",0,0
"035303286","DISCHARGE HOSE ASSY 1200-350V2","","",null,61480,18,"ELGI ROCD SPARES",0,0
"035400070","HOSE MANIFOLD TO OILFILTER","","",null,4102,18,"ELGI ROCD SPARES",0,0
"035400186","DCV FLANGE 300 4 BT","","","",2569,18,"ELGI ROCD SPARES",0,0
"035400208","ORIFICE CONTROL 1/8X1/4NPT 2.2","","","",137,18,"ELGI ROCD SPARES",0,0
"035400210","ORIFICE CONTROL 1/8X1/4NPT 2.5","","","",108,18,"ELGI ROCD SPARES",0,0
"035400463","FIP LEVER ACTUATOR 300 100 4BT","","","",597,18,"ELGI ROCD SPARES",0,0
"035400625","ORIFICE, OIL RETURN","","","",142,18,"ELGI ROCD SPARES",0,0
"035400686","BRACKET , CABLE HOLDER AE","","","",459,18,"ELGI ROCD SPARES",0,0
"035400687","BRACKET, CABLE HOLDER ENG.","","","",632,18,"ELGI ROCD SPARES",0,0
"035400717","ENGINE ACTUATOR PIN","","","",605,18,"ELGI ROCD SPARES",0,0
"038300006","IN5408 DIODE ASSLY","","",null,47,18,"ELGI ROCD SPARES",0,0
"038360153","6BT 475-150 HARNESS","","",null,12235,18,"ELGI ROCD SPARES",0,0
"038360175","1200-325 V2 WIRING HARNESS","","",null,13624,18,"ELGI ROCD SPARES",0,0
"038400033","COM LOW OIL PRESS SWITCH 6 BAR","","","",1923,18,"ELGI ROCD SPARES",0,0
"038400041","SOL VAL 24VDC 2/2 NO 32BAR","","","",14144,18,"ELGI ROCD SPARES",0,0
"038400045","START SOL VAL ELEC KIT V1/V2","","",null,1852,18,"ELGI ROCD SPARES",0,0
"22031855F","BRG C/ROL NJ310 MOD POLYMER","","","",10869,18,"ELGI ROCD SPARES",0,0
"220416850","PLATE, SEPERATOR, 2S","","","",2399,18,"ELGI ROCD SPARES",0,0
"220446050","BRKT; STOPPER CABLE; ALU6.65","","","",116,18,"ELGI ROCD SPARES",0,0
"220446090","CABLE; STOPPER; ENGINE; ALU370","","","",1394,18,"ELGI ROCD SPARES",0,0
"410331312","PIPE ASSY INTERCOOLER INLET","OFSAC","",null,2860,18,"ELGI ROCD SPARES",0,0
"41041X287","HINGE - M8","","",null,604,18,"ELGI ROCD SPARES",0,0
"410420192","CLAMP RUBBER CONNECTOR NH20","","","",317,18,"ELGI ROCD SPARES",0,0
"412400295","O RING TUBE BUNDLE NH42","","",null,2595,18,"ELGI ROCD SPARES",0,0
"412400298","CCVA KIT NH42","","",null,4716,18,"ELGI ROCD SPARES",0,0
"412400332","GASKET KIT WATER PIPING NE20","","",null,875,18,"ELGI ROCD SPARES",0,0
"412400338","GASKET KIT IC, AC - OW2","","",null,16770,18,"ELGI ROCD SPARES",0,0
"412400339","GASKET KIT WATER PIPING OW2","","",null,1825,18,"ELGI ROCD SPARES",0,0
"412400341","KIT LUBRICATION PIPING OW2","","",null,579,18,"ELGI ROCD SPARES",0,0
"415300121","AIR PIPE A/C INLET","","",null,27791,18,"ELGI ROCD SPARES",0,0
"415300122","DISCHARGE PIPE NO.1","","",null,23502,18,"ELGI ROCD SPARES",0,0
"415300123","DISCHARGE PIPE NO.2","","",null,23502,18,"ELGI ROCD SPARES",0,0
"415301072","COVER MOIST SEP - COATING","","",null,20857,18,"ELGI ROCD SPARES",0,0
"41530300B","SAFETY VALVE SP8.7 DN50 2BSPT","","",null,25547,18,"ELGI ROCD SPARES",0,0
"41530300C","SAFETY VALVE SP9.5 DN50 2BSPT","","",null,25547,18,"ELGI ROCD SPARES",0,0
"415303242","PIPE ASSY MS OUT-II ST IN NH3","","",null,71134,18,"ELGI ROCD SPARES",0,0
"415400026","MOUNTING PLATE AC LH","","",null,1779,18,"ELGI ROCD SPARES",0,0
"415400434","GASKET MIST SEPERATOR NE","","","I 52/B",888,18,"ELGI ROCD SPARES",0,0
"418300025","RTD SCANNER","OFSAC","",null,36944,18,"ELGI ROCD SPARES",0,0
"990303720","BEARING HSG, MACHINING EN73S","","","",11427,18,"ELGI ROCD SPARES",0,0
"990400380","RETAINER, GEAR - 284","","","",1024,18,"ELGI ROCD SPARES",0,0
"990400900","DISTANCE RING, 284 GD","","","",1158,18,"ELGI ROCD SPARES",0,0
"990402840","GASKET,RTR HSG-SEAL HSG,EN102","","","",174,18,"ELGI ROCD SPARES",0,0
"991300790","COVER-3RD BEARING","","","",2090,18,"ELGI ROCD SPARES",0,0
"991304800","OILFREE AIR VENT FILTER","","",null,1806,18,"ELGI ROCD SPARES",0,0
"A019323","SEAL GROUP AXIS 284 GD","","","",13185,18,"ELGI ROCD SPARES",0,0
"A019373","GEAR GRP 2ST-CU-GR 1.017/1.419","","","",120679,18,"ELGI ROCD SPARES",0,0
"A410010","GEAR GROUP 100:18:17 NH1XA","","",null,296706,18,"ELGI ROCD SPARES",0,0
"A410076","GEAR GROUP 111/40/28 NH31B","","",null,363136,18,"ELGI ROCD SPARES",0,0
"A410077","GEAR GROUP 116/35/23 NH31A","","",null,366661,18,"ELGI ROCD SPARES",0,0
"A410133","CAPACITY CTRL VALVE ASSY NH42C","","",null,126010,18,"ELGI ROCD SPARES",0,0
"A410141","AFTER COOLER ASSEMBLY L=800","","",null,612568,18,"ELGI ROCD SPARES",0,0
"A410142","INTER COOLER ASSEMBLY L=800","","",null,612568,18,"ELGI ROCD SPARES",0,0
"A410164","INTER COOLER ASSY L=1000 NE","","",null,663177,18,"ELGI ROCD SPARES",0,0
"A410165","AFTER COOLER ASSY L=1000 NE","","",null,663177,18,"ELGI ROCD SPARES",0,0
"A410407","PIPE SET, ASTM,OF90-OF110 WOAC","","",null,146447,18,"ELGI ROCD SPARES",0,0
"A410410","KIT FOR VFD MODEL CANOPY","","","",36872,18,"ELGI ROCD SPARES",0,0
"A990148","GEAR GRP GR 0.915 AXIS 225","","","",184285,18,"ELGI ROCD SPARES",0,0
"A990158","GEAR GRP GR 2.0 AXIS 159","","","",55416,18,"ELGI ROCD SPARES",0,0
"A990159","GEAR GRP GR 1.912 AXIS 284","","",null,240976,18,"ELGI ROCD SPARES",0,0
"A990163","GEAR GRP GR:1.222, AXIS 310","","","",119627,18,"ELGI ROCD SPARES",0,0
"A990201","GEAR  85 / 63 / 49","","",null,345986,18,"ELGI ROCD SPARES",0,0
"A990208","89/59/45 TEETH GEAR","","",null,343191,18,"ELGI ROCD SPARES",0,0
"A990294","BEARING KIT, EN 102","","","",20100,18,"ELGI ROCD SPARES",0,0
"A990406","SERVICE KIT R186","","",null,70483,18,"ELGI ROCD SPARES",0,0
"A990419","KIT A/E BRG EN 73","","","",19221,18,"ELGI ROCD SPARES",0,0
"A990425","KIT A/E BRG  AXIS 284/159-LP","","","",121648,18,"ELGI ROCD SPARES",0,0
"A990426","KIT A/E BRG  AXIS 284/159 HP","","","",41976,18,"ELGI ROCD SPARES",0,0
"B000305480002","MOISTURE SEPARATOR ( MS365) F2","","","",16374,18,"ELGI ROCD SPARES",0,0
"B000305480003","MOISTURE SEPARATOR ( MS150) F2","","","",12032,18,"ELGI ROCD SPARES",0,0
"B000500010073","115885-COMPRESSOR KCM522","","","",82880,18,"ELGI ROCD SPARES",0,0
"B000500010075","115010-COMPRESSOR MTZ080","","","",295700,18,"ELGI ROCD SPARES",0,0
"B000500010106","182054-FAN MOTOR DIA 450","","","",56797,18,"ELGI ROCD SPARES",0,0
"B000500010118","600173-COMPRESSOR","","","",44451,18,"ELGI ROCD SPARES",0,0
"B000500010158","ENCLOSURE ELRD 600 (416900)","","",null,44701,18,"ELGI ROCD SPARES",0,0
"B000503900003","ENCLOSURE FOR ELRD 105 - 227","","",null,42593,18,"ELGI ROCD SPARES",0,0
"B000503900019","399100 CANOPY FOR ELRD 267 345","","","",87837,18,"ELGI ROCD SPARES",0,0
"B000505600025","F2 IAD CONDENSER FAN 18/22,KAN","","",null,32299,18,"ELGI ROCD SPARES",0,0
